season,date,home_team,away_team,team,player_name,shirt_number,position,is_starter,sub_minute_off,sub_minute_on,minutes_played,source
2019-20,2020-02-08,Scotland,England,Scotland,Simon Berghan,18,R,False,,61,19,espn
2019-20,2020-02-08,Scotland,England,Scotland,Ben Toolis,19,R,False,,56,24,espn
2019-20,2020-02-08,Scotland,England,Scotland,Nick Haining,20,R,False,,75,5,espn
2019-20,2020-02-08,Scotland,England,Scotland,George Horne,21,R,False,,,0,espn
2019-20,2020-02-08,Scotland,England,Scotland,Rory Hutchinson,22,R,False,,,0,espn
2019-20,2020-02-08,Scotland,England,Scotland,Chris Harris,23,R,False,,56,24,espn
2019-20,2020-02-08,Scotland,England,England,George Furbank,15,FB,True,,0,80,espn
2019-20,2020-02-08,Scotland,England,England,Jonny May,14,W,True,,0,80,espn
2019-20,2020-02-08,Scotland,England,England,Jonathan Joseph,13,C,True,,0,80,espn
2019-20,2020-02-08,Scotland,England,England,Owen Farrell,12,C,True,,0,80,espn
2019-20,2020-02-08,Scotland,England,England,Elliot Daly,11,W,True,,0,80,espn
2019-20,2020-02-08,Scotland,England,England,George Ford,10,FH,True,,0,80,espn
2019-20,2020-02-08,Scotland,England,England,Willi Heinz,9,SH,True,,0,80,espn
2019-20,2020-02-08,Scotland,England,England,Mako Vunipola,1,P,True,,0,80,espn
2019-20,2020-02-08,Scotland,England,England,Jamie George,2,H,True,,0,80,espn
2019-20,2020-02-08,Scotland,England,England,Kyle Sinckler,3,P,True,,0,80,espn
2019-20,2020-02-08,Scotland,England,England,Maro Itoje,4,L,True,,0,80,espn
2019-20,2020-02-08,Scotland,England,England,George Kruis,5,L,True,,0,80,espn
2019-20,2020-02-08,Scotland,England,England,Lewis Ludlam,6,FL,True,,0,80,espn
2019-20,2020-02-08,Scotland,England,England,Sam Underhill,7,FL,True,,0,80,espn
2019-20,2020-02-08,Scotland,England,England,Tom Curry,8,N8,True,,0,80,espn
2019-20,2020-02-08,Scotland,England,England,Tom Dunn,16,R,False,,,0,espn
2019-20,2020-02-08,Scotland,England,England,Ellis Genge,17,R,False,,57,23,espn
2019-20,2020-02-08,Scotland,England,England,Will Stuart,18,R,False,,,0,espn
2019-20,2020-02-08,Scotland,England,England,Joe Launchbury,19,R,False,,71,9,espn
2019-20,2020-02-08,Scotland,England,England,Courtney Lawes,20,R,False,,52,28,espn
2019-20,2020-02-08,Scotland,England,England,Ben Earl,21,R,False,,66,14,espn
2019-20,2020-02-08,Scotland,England,England,Ben Youngs,22,R,False,,59,21,espn
2019-20,2020-02-08,Scotland,England,England,Ollie Devoto,23,R,False,,,0,espn
2019-20,2020-02-09,France,Italy,France,Anthony Bouthier,15,FB,True,,0,80,espn
2019-20,2020-02-09,France,Italy,France,Teddy Thomas,14,W,True,,0,80,espn
2019-20,2020-02-09,France,Italy,France,Arthur Vincent,13,C,True,,0,80,espn
2019-20,2020-02-09,France,Italy,France,Gael Fickou,12,C,True,,0,80,espn
2019-20,2020-02-09,France,Italy,France,Vincent Rattez,11,W,True,,0,80,espn
2019-20,2020-02-09,France,Italy,France,Romain Ntamack,10,FH,True,,0,80,espn
2019-20,2020-02-09,France,Italy,France,Antoine Dupont,9,SH,True,,0,80,espn
2019-20,2020-02-09,France,Italy,France,Cyril Baille,1,P,True,,0,80,espn
2019-20,2020-02-09,France,Italy,France,Julien Marchand,2,H,True,,0,80,espn
2019-20,2020-02-09,France,Italy,France,Mohamed Haouas,3,P,True,,0,80,espn
2019-20,2020-02-09,France,Italy,France,Bernard Le Roux,4,L,True,,0,80,espn
2019-20,2020-02-09,France,Italy,France,Paul Willemse,5,L,True,,0,80,espn
2019-20,2020-02-09,France,Italy,France,Francois Cros,6,FL,True,,0,80,espn
2019-20,2020-02-09,France,Italy,France,Charles Ollivon,7,FL,True,,0,80,espn
2019-20,2020-02-09,France,Italy,France,Gregory Alldritt,8,N8,True,,0,80,espn
2019-20,2020-02-09,France,Italy,France,Peato Mauvaka,16,R,False,,61,19,espn
2019-20,2020-02-09,France,Italy,France,Jefferson Poirot,17,R,False,,58,22,espn
2019-20,2020-02-09,France,Italy,France,Demba Bamba,18,R,False,,58,22,espn
2019-20,2020-02-09,France,Italy,France,Romain Taofifenua,19,R,False,,44,36,espn
2019-20,2020-02-09,France,Italy,France,Boris Palu,20,R,False,,70,10,espn
2019-20,2020-02-09,France,Italy,France,Cameron Woki,21,R,False,,61,19,espn
2019-20,2020-02-09,France,Italy,France,Baptiste Serin,22,R,False,,72,8,espn
2019-20,2020-02-09,France,Italy,France,Matthieu Jalibert,23,R,False,,70,10,espn
2019-20,2020-02-09,France,Italy,Italy,Jayden Hayward,15,FB,True,,0,80,espn
2019-20,2020-02-09,France,Italy,Italy,Mattia Bellini,14,W,True,,0,80,espn
2019-20,2020-02-09,France,Italy,Italy,Luca Morisi,13,C,True,,0,80,espn
2019-20,2020-02-09,France,Italy,Italy,Carlo Canna,12,C,True,,0,80,espn
2019-20,2020-02-09,France,Italy,Italy,Matteo Minozzi,11,W,True,,0,80,espn
2019-20,2020-02-09,France,Italy,Italy,Tommaso Allan,10,FH,True,,0,80,espn
2019-20,2020-02-09,France,Italy,Italy,Callum Braley,9,SH,True,,0,80,espn
2019-20,2020-02-09,France,Italy,Italy,Andrea Lovotti,1,P,True,,0,80,espn
2019-20,2020-02-09,France,Italy,Italy,Luca Bigi,2,H,True,,0,80,espn
2019-20,2020-02-09,France,Italy,Italy,Giosue Zilocchi,3,P,True,,0,80,espn
2019-20,2020-02-09,France,Italy,Italy,Dean Budd,4,L,True,,0,80,espn
2019-20,2020-02-09,France,Italy,Italy,Niccolo Cannone,5,L,True,,0,80,espn
2019-20,2020-02-09,France,Italy,Italy,Jake Polledri,6,FL,True,,0,80,espn
2019-20,2020-02-09,France,Italy,Italy,Sebastian Negri,7,FL,True,,0,80,espn
2019-20,2020-02-09,France,Italy,Italy,Braam Steyn,8,N8,True,,0,80,espn
2019-20,2020-02-09,France,Italy,Italy,Federico Zani,16,R,False,,61,19,espn
2019-20,2020-02-09,France,Italy,Italy,Danilo Fischetti,17,R,False,,52,28,espn
2019-20,2020-02-09,France,Italy,Italy,Marco Riccioni,18,R,False,,52,28,espn
2019-20,2020-02-09,France,Italy,Italy,Jimmy Tuivaiti,19,R,False,,61,19,espn
2019-20,2020-02-09,France,Italy,Italy,Federico Ruzza,20,R,False,,77,3,espn
2019-20,2020-02-09,France,Italy,Italy,Giovanni Licata,21,R,False,,52,28,espn
2019-20,2020-02-09,France,Italy,Italy,Guglielmo Palazzani,22,R,False,,61,19,espn
2019-20,2020-02-09,France,Italy,Italy,Giulio Bisegni,23,R,False,,75,5,espn
2019-20,2020-02-22,Italy,Scotland,Italy,Jayden Hayward,15,FB,True,,0,80,espn
2019-20,2020-02-22,Italy,Scotland,Italy,Mattia Bellini,14,W,True,,0,80,espn
2019-20,2020-02-22,Italy,Scotland,Italy,Luca Morisi,13,C,True,,0,80,espn
2019-20,2020-02-22,Italy,Scotland,Italy,Carlo Canna,12,C,True,,0,80,espn
2019-20,2020-02-22,Italy,Scotland,Italy,Matteo Minozzi,11,W,True,,0,80,espn
2019-20,2020-02-22,Italy,Scotland,Italy,Tommaso Allan,10,FH,True,,0,80,espn
2019-20,2020-02-22,Italy,Scotland,Italy,Callum Braley,9,SH,True,,0,80,espn
2019-20,2020-02-22,Italy,Scotland,Italy,Andrea Lovotti,1,P,True,,0,80,espn
2019-20,2020-02-22,Italy,Scotland,Italy,Luca Bigi,2,H,True,,0,80,espn
2019-20,2020-02-22,Italy,Scotland,Italy,Giosue Zilocchi,3,P,True,,0,80,espn
2019-20,2020-02-22,Italy,Scotland,Italy,Alessandro Zanni,4,L,True,,0,80,espn
2019-20,2020-02-22,Italy,Scotland,Italy,Niccolo Cannone,5,L,True,,0,80,espn
2019-20,2020-02-22,Italy,Scotland,Italy,Jake Polledri,6,FL,True,,0,80,espn
2019-20,2020-02-22,Italy,Scotland,Italy,Sebastian Negri,7,FL,True,,0,80,espn
2019-20,2020-02-22,Italy,Scotland,Italy,Braam Steyn,8,N8,True,,0,80,espn
2019-20,2020-02-22,Italy,Scotland,Italy,Federico Zani,16,R,False,,60,20,espn
2019-20,2020-02-22,Italy,Scotland,Italy,Danilo Fischetti,17,R,False,,59,21,espn
2019-20,2020-02-22,Italy,Scotland,Italy,Marco Riccioni,18,R,False,,31,49,espn
2019-20,2020-02-22,Italy,Scotland,Italy,Marco Lazzaroni,19,R,False,,68,12,espn
2019-20,2020-02-22,Italy,Scotland,Italy,Dean Budd,20,R,False,,44,36,espn
2019-20,2020-02-22,Italy,Scotland,Italy,Giovanni Licata,21,R,False,,44,36,espn
2019-20,2020-02-22,Italy,Scotland,Italy,Guglielmo Palazzani,22,R,False,,59,21,espn
2019-20,2020-02-22,Italy,Scotland,Italy,Giulio Bisegni,23,R,False,,74,6,espn
2019-20,2020-02-22,Italy,Scotland,Scotland,Stuart Hogg,15,FB,True,,0,80,espn
2019-20,2020-02-22,Italy,Scotland,Scotland,Sean Maitland,14,W,True,,0,80,espn
2019-20,2020-02-22,Italy,Scotland,Scotland,Chris Harris,13,C,True,,0,80,espn
2019-20,2020-02-22,Italy,Scotland,Scotland,Sam Johnson,12,C,True,,0,80,espn
2019-20,2020-02-22,Italy,Scotland,Scotland,Blair Kinghorn,11,W,True,,0,80,espn
2019-20,2020-02-22,Italy,Scotland,Scotland,Adam Hastings,10,FH,True,,0,80,espn
2019-20,2020-02-22,Italy,Scotland,Scotland,Ali Price,9,SH,True,,0,80,espn
2019-20,2020-02-22,Italy,Scotland,Scotland,Rory Sutherland,1,P,True,,0,80,espn
2019-20,2020-02-22,Italy,Scotland,Scotland,Stuart McInally,2,H,True,,0,80,espn
2019-20,2020-02-22,Italy,Scotland,Scotland,Zander Fagerson,3,P,True,,0,80,espn
2019-20,2020-02-22,Italy,Scotland,Scotland,Ben Toolis,4,L,True,,0,80,espn
2019-20,2020-02-22,Italy,Scotland,Scotland,Scott Cummings,5,L,True,,0,80,espn
2019-20,2020-02-22,Italy,Scotland,Scotland,Jamie Ritchie,6,FL,True,,0,80,espn
2019-20,2020-02-22,Italy,Scotland,Scotland,Hamish Watson,7,FL,True,,0,80,espn
2019-20,2020-02-22,Italy,Scotland,Scotland,Magnus Bradbury,8,N8,True,,0,80,espn
2019-20,2020-02-22,Italy,Scotland,Scotland,Fraser Brown,16,R,False,,60,20,espn
2019-20,2020-02-22,Italy,Scotland,Scotland,Allan Dell,17,R,False,,55,25,espn
2019-20,2020-02-22,Italy,Scotland,Scotland,WP Nel,18,R,False,,55,25,espn
2019-20,2020-02-22,Italy,Scotland,Scotland,Grant Gilchrist,19,R,False,,68,12,espn
2019-20,2020-02-22,Italy,Scotland,Scotland,Matt Fagerson,20,R,False,,55,25,espn
2019-20,2020-02-22,Italy,Scotland,Scotland,George Horne,21,R,False,,55,25,espn
2019-20,2020-02-22,Italy,Scotland,Scotland,Rory Hutchinson,22,R,False,,61,19,espn
2019-20,2020-02-22,Italy,Scotland,Scotland,Byron McGuigan,23,R,False,,68,12,espn
2019-20,2020-02-22,Wales,France,Wales,Leigh Halfpenny,15,FB,True,,0,80,espn
2019-20,2020-02-22,Wales,France,Wales,George North,14,W,True,,0,80,espn
2019-20,2020-02-22,Wales,France,Wales,Nick Tompkins,13,C,True,,0,80,espn
2019-20,2020-02-22,Wales,France,Wales,Hadleigh Parkes,12,C,True,,0,80,espn
2019-20,2020-02-22,Wales,France,Wales,Josh Adams,11,W,True,,0,80,espn
2019-20,2020-02-22,Wales,France,Wales,Dan Biggar,10,FH,True,,0,80,espn
2019-20,2020-02-22,Wales,France,Wales,Gareth Davies,9,SH,True,,0,80,espn
2019-20,2020-02-22,Wales,France,Wales,Wyn Jones,1,P,True,,0,80,espn
2019-20,2020-02-22,Wales,France,Wales,Ken Owens,2,H,True,,0,80,espn
2019-20,2020-02-22,Wales,France,Wales,Dillon Lewis,3,P,True,,0,80,espn
2019-20,2020-02-22,Wales,France,Wales,Jake Ball,4,L,True,,0,80,espn
2019-20,2020-02-22,Wales,France,Wales,Alun Wyn Jones,5,L,True,,0,80,espn
2019-20,2020-02-22,Wales,France,Wales,Ross Moriarty,6,FL,True,,0,80,espn
2019-20,2020-02-22,Wales,France,Wales,Justin Tipuric,7,FL,True,,0,80,espn
2019-20,2020-02-22,Wales,France,Wales,Taulupe Faletau,8,N8,True,,0,80,espn
2019-20,2020-02-22,Wales,France,Wales,Ryan Elias,16,R,False,,73,7,espn
2019-20,2020-02-22,Wales,France,Wales,Rob Evans,17,R,False,,59,21,espn
2019-20,2020-02-22,Wales,France,Wales,Leon Brown,18,R,False,,70,10,espn
2019-20,2020-02-22,Wales,France,Wales,Will Rowlands,19,R,False,,66,14,espn
2019-20,2020-02-22,Wales,France,Wales,Aaron Wainwright,20,R,False,,65,15,espn
2019-20,2020-02-22,Wales,France,Wales,Tomos Williams,21,R,False,,56,24,espn
2019-20,2020-02-22,Wales,France,Wales,Jarrod Evans,22,R,False,,66,14,espn
2019-20,2020-02-22,Wales,France,Wales,Johnny McNicholl,23,R,False,,11,69,espn
2019-20,2020-02-22,Wales,France,France,Anthony Bouthier,15,FB,True,,0,80,espn
2019-20,2020-02-22,Wales,France,France,Teddy Thomas,14,W,True,,0,80,espn
2019-20,2020-02-22,Wales,France,France,Virimi Vakatawa,13,C,True,,0,80,espn
2019-20,2020-02-22,Wales,France,France,Arthur Vincent,12,C,True,,0,80,espn
2019-20,2020-02-22,Wales,France,France,Gael Fickou,11,W,True,,0,80,espn
2019-20,2020-02-22,Wales,France,France,Romain Ntamack,10,FH,True,,0,80,espn
2019-20,2020-02-22,Wales,France,France,Antoine Dupont,9,SH,True,,0,80,espn
2019-20,2020-02-22,Wales,France,France,Cyril Baille,1,P,True,,0,80,espn
2019-20,2020-02-22,Wales,France,France,Julien Marchand,2,H,True,,0,80,espn
2019-20,2020-02-22,Wales,France,France,Mohamed Haouas,3,P,True,,0,80,espn
2019-20,2020-02-22,Wales,France,France,Bernard Le Roux,4,L,True,,0,80,espn
2019-20,2020-02-22,Wales,France,France,Paul Willemse,5,L,True,,0,80,espn
2019-20,2020-02-22,Wales,France,France,Francois Cros,6,FL,True,,0,80,espn
2019-20,2020-02-22,Wales,France,France,Charles Ollivon,7,FL,True,,0,80,espn
2019-20,2020-02-22,Wales,France,France,Gregory Alldritt,8,N8,True,,0,80,espn
2019-20,2020-02-22,Wales,France,France,Camille Chat,16,R,False,,56,24,espn
2019-20,2020-02-22,Wales,France,France,Jean-Baptiste Gros,17,R,False,,41,39,espn
2019-20,2020-02-22,Wales,France,France,Demba Bamba,18,R,False,,69,11,espn
2019-20,2020-02-22,Wales,France,France,Romain Taofifenua,19,R,False,,68,12,espn
2019-20,2020-02-22,Wales,France,France,Dylan Cretin,20,R,False,,79,1,espn
2019-20,2020-02-22,Wales,France,France,Baptiste Serin,21,R,False,,75,5,espn
2019-20,2020-02-22,Wales,France,France,Matthieu Jalibert,22,R,False,,66,14,espn
2019-20,2020-02-22,Wales,France,France,Thomas Ramos,23,R,False,,75,5,espn
2019-20,2020-02-23,England,Ireland,England,Elliot Daly,15,FB,True,,0,80,espn
2019-20,2020-02-23,England,Ireland,England,Jonny May,14,W,True,,0,80,espn
2019-20,2020-02-23,England,Ireland,England,Manu Tuilagi,13,C,True,,0,80,espn
2019-20,2020-02-23,England,Ireland,England,Owen Farrell,12,C,True,,0,80,espn
2019-20,2020-02-23,England,Ireland,England,Jonathan Joseph,11,W,True,,0,80,espn
2019-20,2020-02-23,England,Ireland,England,George Ford,10,FH,True,,0,80,espn
2019-20,2020-02-23,England,Ireland,England,Ben Youngs,9,SH,True,,0,80,espn
2019-20,2020-02-23,England,Ireland,England,Joe Marler,1,P,True,,0,80,espn
2019-20,2020-02-23,England,Ireland,England,Jamie George,2,H,True,,0,80,espn
2019-20,2020-02-23,England,Ireland,England,Kyle Sinckler,3,P,True,,0,80,espn
2019-20,2020-02-23,England,Ireland,England,Maro Itoje,4,L,True,,0,80,espn
2019-20,2020-02-23,England,Ireland,England,George Kruis,5,L,True,,0,80,espn
2019-20,2020-02-23,England,Ireland,England,Courtney Lawes,6,FL,True,,0,80,espn
2019-20,2020-02-23,England,Ireland,England,Sam Underhill,7,FL,True,,0,80,espn
2019-20,2020-02-23,England,Ireland,England,Tom Curry,8,N8,True,,0,80,espn
2019-20,2020-02-23,England,Ireland,England,Luke Cowan-Dickie,16,R,False,,52,28,espn
2019-20,2020-02-23,England,Ireland,England,Ellis Genge,17,R,False,,58,22,espn
2019-20,2020-02-23,England,Ireland,England,Will Stuart,18,R,False,,69,11,espn
2019-20,2020-02-23,England,Ireland,England,Joe Launchbury,19,R,False,,61,19,espn
2019-20,2020-02-23,England,Ireland,England,Charlie Ewels,20,R,False,,58,22,espn
2019-20,2020-02-23,England,Ireland,England,Ben Earl,21,R,False,,66,14,espn
2019-20,2020-02-23,England,Ireland,England,Willi Heinz,22,R,False,,58,22,espn
2019-20,2020-02-23,England,Ireland,England,Henry Slade,23,R,False,,74,6,espn
2019-20,2020-02-23,England,Ireland,Ireland,Jordan Larmour,15,FB,True,,0,80,espn
2019-20,2020-02-23,England,Ireland,Ireland,Andrew Conway,14,W,True,,0,80,espn
2019-20,2020-02-23,England,Ireland,Ireland,Robbie Henshaw,13,C,True,,0,80,espn
2019-20,2020-02-23,England,Ireland,Ireland,Bundee Aki,12,C,True,,0,80,espn
2019-20,2020-02-23,England,Ireland,Ireland,Jacob Stockdale,11,W,True,,0,80,espn
2019-20,2020-02-23,England,Ireland,Ireland,Johnny Sexton,10,FH,True,,0,80,espn
2019-20,2020-02-23,England,Ireland,Ireland,Conor Murray,9,SH,True,,0,80,espn
2019-20,2020-02-23,England,Ireland,Ireland,Cian Healy,1,P,True,,0,80,espn
2019-20,2020-02-23,England,Ireland,Ireland,Rob Herring,2,H,True,,0,80,espn
2019-20,2020-02-23,England,Ireland,Ireland,Tadhg Furlong,3,P,True,,0,80,espn
2019-20,2020-02-23,England,Ireland,Ireland,Devin Toner,4,L,True,,0,80,espn
2019-20,2020-02-23,England,Ireland,Ireland,James Ryan,5,L,True,,0,80,espn
2019-20,2020-02-23,England,Ireland,Ireland,Peter O'Mahony,6,FL,True,,0,80,espn
2019-20,2020-02-23,England,Ireland,Ireland,Josh van der Flier,7,FL,True,,0,80,espn
2019-20,2020-02-23,England,Ireland,Ireland,CJ Stander,8,N8,True,,0,80,espn
2019-20,2020-02-23,England,Ireland,Ireland,Ronan Kelleher,16,R,False,,61,19,espn
2019-20,2020-02-23,England,Ireland,Ireland,Dave Kilcoyne,17,R,False,,26,54,espn
2019-20,2020-02-23,England,Ireland,Ireland,Andrew Porter,18,R,False,,58,22,espn
2019-20,2020-02-23,England,Ireland,Ireland,Ultan Dillane,19,R,False,,61,19,espn
2019-20,2020-02-23,England,Ireland,Ireland,Caelan Doris,20,R,False,,61,19,espn
2019-20,2020-02-23,England,Ireland,Ireland,John Cooney,21,R,False,,55,25,espn
2019-20,2020-02-23,England,Ireland,Ireland,Ross Byrne,22,R,False,,66,14,espn
2019-20,2020-02-23,England,Ireland,Ireland,Keith Earls,23,R,False,,64,16,espn
2019-20,2020-03-07,England,Wales,England,Elliot Daly,15,FB,True,,0,80,espn
2019-20,2020-03-07,England,Wales,England,Anthony Watson,14,W,True,,0,80,espn
2019-20,2020-03-07,England,Wales,England,Manu Tuilagi,13,C,True,,0,80,espn
2019-20,2020-03-07,England,Wales,England,Owen Farrell,12,C,True,,0,80,espn
2019-20,2020-03-07,England,Wales,England,Jonny May,11,W,True,,0,80,espn
2019-20,2020-03-07,England,Wales,England,George Ford,10,FH,True,,0,80,espn
2019-20,2020-03-07,England,Wales,England,Ben Youngs,9,SH,True,,0,80,espn
2019-20,2020-03-07,England,Wales,England,Joe Marler,1,P,True,,0,80,espn
2019-20,2020-03-07,England,Wales,England,Jamie George,2,H,True,,0,80,espn
2019-20,2020-03-07,England,Wales,England,Kyle Sinckler,3,P,True,,0,80,espn
2019-20,2020-03-07,England,Wales,England,Maro Itoje,4,L,True,,0,80,espn
2019-20,2020-03-07,England,Wales,England,George Kruis,5,L,True,,0,80,espn
2019-20,2020-03-07,England,Wales,England,Courtney Lawes,6,FL,True,,0,80,espn
2019-20,2020-03-07,England,Wales,England,Mark Wilson,7,FL,True,,0,80,espn
2019-20,2020-03-07,England,Wales,England,Tom Curry,8,N8,True,,0,80,espn
2019-20,2020-03-07,England,Wales,England,Luke Cowan-Dickie,16,R,False,,58,22,espn
2019-20,2020-03-07,England,Wales,England,Ellis Genge,17,R,False,,66,14,espn
2019-20,2020-03-07,England,Wales,England,Will Stuart,18,R,False,,77,3,espn
2019-20,2020-03-07,England,Wales,England,Joe Launchbury,19,R,False,,58,22,espn
2019-20,2020-03-07,England,Wales,England,Charlie Ewels,20,R,False,,66,14,espn
2019-20,2020-03-07,England,Wales,England,Ben Earl,21,R,False,,76,4,espn
2019-20,2020-03-07,England,Wales,England,Willi Heinz,22,R,False,,70,10,espn
2019-20,2020-03-07,England,Wales,England,Henry Slade,23,R,False,,8,72,espn
2019-20,2020-03-07,England,Wales,Wales,Leigh Halfpenny,15,FB,True,,0,80,espn
2019-20,2020-03-07,England,Wales,Wales,George North,14,W,True,,0,80,espn
2019-20,2020-03-07,England,Wales,Wales,Nick Tompkins,13,C,True,,0,80,espn
2019-20,2020-03-07,England,Wales,Wales,Hadleigh Parkes,12,C,True,,0,80,espn
2019-20,2020-03-07,England,Wales,Wales,Liam Williams,11,W,True,,0,80,espn
2019-20,2020-03-07,England,Wales,Wales,Dan Biggar,10,FH,True,,0,80,espn
2019-20,2020-03-07,England,Wales,Wales,Tomos Williams,9,SH,True,,0,80,espn
2019-20,2020-03-07,England,Wales,Wales,Rob Evans,1,P,True,,0,80,espn
2019-20,2020-03-07,England,Wales,Wales,Ken Owens,2,H,True,,0,80,espn
2019-20,2020-03-07,England,Wales,Wales,Dillon Lewis,3,P,True,,0,80,espn
2019-20,2020-03-07,England,Wales,Wales,Jake Ball,4,L,True,,0,80,espn
2019-20,2020-03-07,England,Wales,Wales,Alun Wyn Jones,5,L,True,,0,80,espn
2019-20,2020-03-07,England,Wales,Wales,Ross Moriarty,6,FL,True,,0,80,espn
2019-20,2020-03-07,England,Wales,Wales,Justin Tipuric,7,FL,True,,0,80,espn
2019-20,2020-03-07,England,Wales,Wales,Josh Navidi,8,N8,True,,0,80,espn
2019-20,2020-03-07,England,Wales,Wales,Ryan Elias,16,R,False,,75,5,espn
2019-20,2020-03-07,England,Wales,Wales,Rhys Carre,17,R,False,,58,22,espn
2019-20,2020-03-07,England,Wales,Wales,Leon Brown,18,R,False,,41,39,espn
2019-20,2020-03-07,England,Wales,Wales,Aaron Shingler,19,R,False,,58,22,espn
2019-20,2020-03-07,England,Wales,Wales,Taulupe Faletau,20,R,False,,58,22,espn
2019-20,2020-03-07,England,Wales,Wales,Rhys Webb,21,R,False,,46,34,espn
2019-20,2020-03-07,England,Wales,Wales,Jarrod Evans,22,R,False,,,0,espn
2019-20,2020-03-07,England,Wales,Wales,Johnny McNicholl,23,R,False,,66,14,espn
2019-20,2020-03-08,Scotland,France,Scotland,Stuart Hogg,15,FB,True,,0,80,espn
2019-20,2020-03-08,Scotland,France,Scotland,Sean Maitland,14,W,True,,0,80,espn
2019-20,2020-03-08,Scotland,France,Scotland,Chris Harris,13,C,True,,0,80,espn
2019-20,2020-03-08,Scotland,France,Scotland,Sam Johnson,12,C,True,,0,80,espn
2019-20,2020-03-08,Scotland,France,Scotland,Blair Kinghorn,11,W,True,,0,80,espn
2019-20,2020-03-08,Scotland,France,Scotland,Adam Hastings,10,FH,True,,0,80,espn
2019-20,2020-03-08,Scotland,France,Scotland,Ali Price,9,SH,True,,0,80,espn
2019-20,2020-03-08,Scotland,France,Scotland,Rory Sutherland,1,P,True,,0,80,espn
2019-20,2020-03-08,Scotland,France,Scotland,Fraser Brown,2,H,True,,0,80,espn
2019-20,2020-03-08,Scotland,France,Scotland,Zander Fagerson,3,P,True,,0,80,espn
2019-20,2020-03-08,Scotland,France,Scotland,Scott Cummings,4,L,True,,0,80,espn
2019-20,2020-03-08,Scotland,France,Scotland,Grant Gilchrist,5,L,True,,0,80,espn
2019-20,2020-03-08,Scotland,France,Scotland,Jamie Ritchie,6,FL,True,,0,80,espn
2019-20,2020-03-08,Scotland,France,Scotland,Hamish Watson,7,FL,True,,0,80,espn
2019-20,2020-03-08,Scotland,France,Scotland,Nick Haining,8,N8,True,,0,80,espn
2019-20,2020-03-08,Scotland,France,Scotland,Stuart McInally,16,R,False,,59,21,espn
2019-20,2020-03-08,Scotland,France,Scotland,Allan Dell,17,R,False,,59,21,espn
2019-20,2020-03-08,Scotland,France,Scotland,WP Nel,18,R,False,,67,13,espn
2019-20,2020-03-08,Scotland,France,Scotland,Sam Skinner,19,R,False,,71,9,espn
2019-20,2020-03-08,Scotland,France,Scotland,Magnus Bradbury,20,R,False,,59,21,espn
2019-20,2020-03-08,Scotland,France,Scotland,George Horne,21,R,False,,59,21,espn
2019-20,2020-03-08,Scotland,France,Scotland,Duncan Weir,22,R,False,,79,1,espn
2019-20,2020-03-08,Scotland,France,Scotland,Kyle Steyn,23,R,False,,67,13,espn
2019-20,2020-03-08,Scotland,France,France,Anthony Bouthier,15,FB,True,,0,80,espn
2019-20,2020-03-08,Scotland,France,France,Damian Penaud,14,W,True,,0,80,espn
2019-20,2020-03-08,Scotland,France,France,Virimi Vakatawa,13,C,True,,0,80,espn
2019-20,2020-03-08,Scotland,France,France,Arthur Vincent,12,C,True,,0,80,espn
2019-20,2020-03-08,Scotland,France,France,Gael Fickou,11,W,True,,0,80,espn
2019-20,2020-03-08,Scotland,France,France,Romain Ntamack,10,FH,True,,0,80,espn
2019-20,2020-03-08,Scotland,France,France,Antoine Dupont,9,SH,True,,0,80,espn
2019-20,2020-03-08,Scotland,France,France,Jefferson Poirot,1,P,True,,0,80,espn
2019-20,2020-03-08,Scotland,France,France,Julien Marchand,2,H,True,,0,80,espn
2019-20,2020-03-08,Scotland,France,France,Mohamed Haouas,3,P,True,,0,80,espn
2019-20,2020-03-08,Scotland,France,France,Bernard Le Roux,4,L,True,,0,80,espn
2019-20,2020-03-08,Scotland,France,France,Paul Willemse,5,L,True,,0,80,espn
2019-20,2020-03-08,Scotland,France,France,Francois Cros,6,FL,True,,0,80,espn
2019-20,2020-03-08,Scotland,France,France,Charles Ollivon,7,FL,True,,0,80,espn
2019-20,2020-03-08,Scotland,France,France,Gregory Alldritt,8,N8,True,,0,80,espn
2019-20,2020-03-08,Scotland,France,France,Peato Mauvaka,16,R,False,,64,16,espn
2019-20,2020-03-08,Scotland,France,France,Jean-Baptiste Gros,17,R,False,,51,29,espn
2019-20,2020-03-08,Scotland,France,France,Demba Bamba,18,R,False,,48,32,espn
2019-20,2020-03-08,Scotland,France,France,Romain Taofifenua,19,R,False,,49,31,espn
2019-20,2020-03-08,Scotland,France,France,Dylan Cretin,20,R,False,,59,21,espn
2019-20,2020-03-08,Scotland,France,France,Baptiste Serin,21,R,False,,77,3,espn
2019-20,2020-03-08,Scotland,France,France,Matthieu Jalibert,22,R,False,,8,72,espn
2019-20,2020-03-08,Scotland,France,France,Thomas Ramos,23,R,False,,71,9,espn
2019-20,2020-10-24,Ireland,Italy,Ireland,Jacob Stockdale,15,FB,True,,0,80,espn
2019-20,2020-10-24,Ireland,Italy,Ireland,Andrew Conway,14,W,True,,0,80,espn
2019-20,2020-10-24,Ireland,Italy,Ireland,Garry Ringrose,13,C,True,,0,80,espn
2019-20,2020-10-24,Ireland,Italy,Ireland,Bundee Aki,12,C,True,,0,80,espn
